           2    4.000000000000097227781381548084028E-0006
           4    5.999999999999929001237575221239240E-0006
           8    3.300000000000004318767565791858942E-0005
          16    3.190000000000007066014440226808802E-0004
          32    1.767999999999998739230733235672233E-0003
          64    1.846300000000000718358705853461288E-0002
         128    0.203794000000000030681235330121126      
         256     1.58059199999999933083927317056805      
