           2    4.000000000000097227781381548084028E-0006
           4    2.999999999999964500618787610619620E-0006
           8    8.999999999999893501856362831858860E-0006
          16    5.400000000000022837287616539470037E-0005
          32    6.589999999999998636646125760307768E-0004
          64    4.427000000000000379252185211953474E-0003
         128    3.902099999999997237409843364730477E-0002
         256    0.374021000000000380936171495704912      
