           2    2.000000000000048613890690774042014E-0006
           4    9.999999999996990462935997356908047E-0007
           8    4.999999999999796274074981283774832E-0006
          16    3.000000000000007868705687030796980E-0005
          32    3.320000000000006973310817670608230E-0004
          64    1.763000000000000677680134231195552E-0003
         128    2.026600000000000623145979261607863E-0002
         256    0.178479999999999972004616211052053      
