           2    5.000000000000013114509478384661634E-0006
           4    2.999999999999964500618787610619620E-0006
           8    1.499999999999982250309393805309810E-0005
          16    1.009999999999999613364831674289235E-0004
          32    9.480000000000000578981307342019136E-0004
          64    8.148999999999999993560706457174092E-0003
         128    5.653800000000000491873208829929354E-0002
         256    0.710516000000000147451828524935991      
