           2    2.000000000000265454325187874928815E-0006
           4    5.000000000000229954943975485548435E-0006
           8    2.800000000000024691360067663481459E-0005
          16    2.160000000000000461297666731752543E-0004
          32    1.967999999999997529087636394251604E-0003
          64    1.688700000000001311128983161324868E-0002
         128    0.137583999999999928576244201394729      
         256     1.14309399999999961039520712802187      
