           2    5.999999999999929001237575221239240E-0006
           4    2.999999999999964500618787610619620E-0006
           8    1.499999999999982250309393805309810E-0005
          16    1.139999999999999520661209118088664E-0004
          32    9.369999999999994652610801892933523E-0004
          64    6.457999999999998463895423128633411E-0003
         128    5.466500000000001913136316034069750E-0002
         256    0.469829999999999969872988003771752      
