           2    4.000000000000097227781381548084028E-0006
           4    4.000000000000097227781381548084028E-0006
           8    1.499999999999982250309393805309810E-0005
          16    1.039999999999999258371019550395431E-0004
          32    9.789999999999989682697432158420270E-0004
          64    7.843000000000002747135852132487344E-0003
         128    6.616900000000003334577058922150172E-0002
         256    0.807579000000000046810555431875400      
